time_ms,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
85.0,-1,4,1,0,0,0,4,9,8,0,0,3
86.0,-1,3,1,0,-1,0,3,8,7,0,0,2
87.0,-1,3,1,0,-1,0,3,8,6,0,0,2
88.0,-1,3,1,0,-1,1,3,8,6,0,0,2
89.0,-1,2,1,0,-1,1,3,7,5,0,0,1
90.0,-1,2,1,0,-1,1,3,7,5,0,0,1
91.0,0,2,1,0,-1,1,3,7,4,0,0,1
92.0,0,1,1,0,-1,1,3,7,4,0,0,0
93.0,0,1,1,0,-1,1,3,6,4,0,0,0
94.0,0,1,1,0,-1,1,3,6,4,0,0,0
95.0,-1,1,1,0,-1,1,3,6,4,0,0,0
96.0,-1,0,1,0,-1,1,3,6,4,0,0,0
97.0,-1,0,1,0,-1,1,3,6,4,0,0,0
98.0,-1,0,1,0,-1,1,3,6,4,0,0,0
99.0,-1,0,1,0,-1,1,3,6,4,0,0,0
100.0,-1,0,1,0,-1,1,3,6,4,0,0,0
101.0,-1,0,1,0,-1,1,3,6,4,0,0,0
102.0,-1,0,1,0,-1,1,3,7,4,0,0,0
103.0,-1,0,1,0,-1,1,4,7,4,0,0,0
104.0,-1,0,1,0,-1,1,4,7,5,0,0,0
105.0,-1,0,1,0,-1,1,4,7,5,0,0,0
106.0,-1,0,1,0,-1,1,4,7,5,0,0,0
107.0,-1,0,1,0,-1,1,4,7,5,0,0,0
108.0,-1,0,1,0,-1,1,4,7,5,0,0,0
109.0,-1,0,1,0,-1,1,4,7,6,0,0,0
110.0,-1,0,1,0,-1,1,4,8,6,0,0,0
111.0,-1,0,1,0,-1,1,4,8,6,0,0,0
112.0,-1,0,1,0,-1,0,4,8,6,0,0,0
113.0,-1,0,1,0,-1,0,4,8,6,0,0,0
114.0,-1,0,1,0,-1,0,3,8,6,0,0,0
115.0,0,0,1,0,-1,0,3,8,6,0,0,0
116.0,0,0,1,0,-1,0,3,8,7,0,0,0
117.0,0,0,1,0,-1,0,3,8,7,0,0,0
118.0,0,0,1,0,-1,0,3,8,7,0,0,0
119.0,0,0,1,0,-1,0,2,8,8,1,0,0
120.0,0,0,1,0,0,0,2,8,8,1,0,0
121.0,0,0,0,0,0,0,2,8,9,1,0,0
122.0,0,0,0,0,0,0,1,8,9,1,0,0
123.0,1,0,0,0,0,0,1,8,10,1,0,0
124.0,1,0,0,0,0,0,1,9,11,2,0,1
125.0,2,0,0,0,0,0,0,9,11,2,0,1
126.0,2,0,0,0,0,0,0,9,12,2,1,1
127.0,3,1,0,0,0,0,0,10,13,3,1,2
128.0,3,1,0,0,0,0,0,10,14,3,1,2
129.0,4,1,0,-1,1,0,0,11,14,3,1,2
130.0,5,2,0,-1,1,0,-1,12,15,4,1,3
131.0,5,2,-1,-1,1,0,-1,12,16,4,2,3
132.0,6,2,-1,-1,2,0,-2,13,16,5,2,4
133.0,7,3,-1,-2,2,0,-2,13,18,6,2,5
134.0,7,3,-1,-2,2,0,-2,14,19,6,3,5
135.0,8,3,-2,-3,3,0,-3,15,21,7,3,6
136.0,9,3,-2,-3,3,0,-3,16,21,7,3,6
137.0,9,4,-2,-3,3,0,-3,17,22,8,4,7
138.0,10,4,-2,-4,4,0,-4,18,22,8,4,7
139.0,11,5,-3,-4,4,0,-4,18,23,9,4,8
140.0,11,5,-3,-4,4,0,-5,19,23,10,5,8
141.0,12,6,-3,-4,5,0,-5,20,23,10,5,9
142.0,13,6,-3,-5,5,0,-6,20,23,10,6,9
143.0,13,6,-4,-6,6,0,-6,20,23,11,6,10
144.0,14,7,-4,-6,6,0,-6,21,23,11,6,10
145.0,14,7,-4,-7,7,0,-7,21,23,12,7,10
146.0,15,7,-4,-7,7,0,-7,21,21,12,7,11
147.0,16,8,-5,-7,7,0,-7,21,20,12,7,11
148.0,16,8,-5,-7,7,0,-8,21,19,13,7,11
149.0,16,8,-5,-8,8,0,-8,20,18,13,7,11
150.0,16,9,-5,-8,8,0,-8,20,16,13,8,11
151.0,16,9,-5,-9,8,0,-8,19,15,12,8,11
152.0,16,9,-5,-9,9,0,-8,17,13,12,8,11
153.0,16,9,-6,-9,9,0,-8,16,11,12,8,10
154.0,16,8,-6,-9,9,0,-8,16,8,11,8,10
155.0,16,8,-6,-9,9,0,-8,15,6,11,8,10
156.0,16,8,-6,-10,9,0,-8,15,5,10,7,9
157.0,16,8,-6,-10,10,0,-8,13,3,10,7,9
158.0,15,7,-6,-10,10,0,-8,11,2,9,7,8
159.0,15,7,-6,-10,10,0,-8,10,1,8,7,8
160.0,14,7,-6,-10,10,0,-8,9,0,7,7,7
161.0,14,7,-6,-10,10,0,-7,7,-1,7,6,7
162.0,14,6,-6,-10,10,0,-7,6,-3,6,6,6
163.0,13,6,-6,-10,10,0,-7,6,-3,5,6,6
164.0,13,6,-6,-10,10,0,-6,5,-4,5,5,6
165.0,13,5,-6,-9,10,0,-6,5,-5,4,5,5
166.0,12,5,-6,-9,9,0,-6,4,-6,3,4,4
167.0,12,5,-6,-9,9,0,-5,3,-7,2,4,4
168.0,11,4,-6,-9,9,0,-5,3,-7,1,4,4
169.0,11,4,-6,-9,9,0,-4,3,-7,0,3,3
170.0,11,4,-6,-9,9,0,-3,3,-7,0,3,3
171.0,10,4,-6,-8,9,0,-3,3,-7,-1,2,3
172.0,10,3,-6,-8,9,0,-2,3,-7,-1,2,2
173.0,9,3,-6,-8,9,0,-2,3,-7,-2,2,2
174.0,9,3,-6,-8,8,0,-1,4,-7,-3,1,1
175.0,8,3,-6,-8,8,0,0,4,-7,-3,1,1
176.0,8,2,-6,-7,8,0,0,4,-7,-4,1,1
177.0,7,2,-6,-7,8,0,1,4,-6,-5,0,1
178.0,7,2,-5,-7,8,0,1,4,-6,-5,0,1
179.0,6,2,-5,-7,7,0,2,4,-6,-5,0,0
180.0,6,2,-5,-6,7,0,3,4,-6,-6,0,0
181.0,5,1,-5,-6,7,0,4,4,-6,-7,0,0
182.0,5,1,-5,-6,6,0,4,3,-6,-7,0,0
183.0,4,1,-4,-5,6,0,5,3,-6,-7,0,0
184.0,4,1,-4,-5,6,0,6,3,-6,-8,0,0
185.0,3,1,-4,-5,5,0,7,2,-6,-8,-1,0
186.0,3,1,-4,-5,5,0,7,1,-6,-8,-1,0
187.0,3,1,-4,-4,5,0,7,1,-6,-9,-1,0
188.0,2,1,-3,-4,5,0,8,1,-6,-9,-1,0
189.0,2,1,-3,-4,4,0,9,0,-6,-9,-2,-1
190.0,2,1,-3,-4,4,0,10,0,-6,-9,-2,-1
191.0,1,0,-3,-3,4,0,11,0,-6,-10,-2,-1
192.0,1,0,-2,-3,3,0,11,0,-5,-10,-2,-1
193.0,0,0,-2,-3,3,0,12,0,-5,-10,-2,-1
194.0,0,0,-2,-3,3,0,13,0,-5,-10,-2,-2
195.0,0,0,-2,-2,3,0,13,0,-4,-10,-3,-2
196.0,0,0,-1,-2,2,0,14,0,-4,-10,-3,-2
197.0,-1,0,-1,-2,2,0,15,0,-3,-10,-3,-2
198.0,-1,0,-1,-1,2,0,15,0,-3,-10,-3,-2
199.0,-2,0,-1,-1,1,0,16,0,-2,-10,-3,-3
200.0,-2,0,0,-1,1,0,16,0,-2,-10,-3,-3
201.0,-2,0,0,-1,1,0,17,0,-2,-10,-3,-3
202.0,-2,-1,0,0,0,0,17,0,-1,-10,-3,-3
203.0,-3,-1,0,0,0,0,17,0,-1,-10,-4,-3
204.0,-3,-1,0,0,0,0,17,0,0,-10,-4,-4
205.0,-3,-1,0,0,0,0,17,0,0,-10,-4,-4
206.0,-3,-1,0,0,0,0,17,0,0,-10,-4,-4
207.0,-3,-1,0,0,0,0,17,0,0,-9,-4,-4
208.0,-4,-1,0,0,0,0,17,0,0,-9,-4,-4
209.0,-4,-1,0,0,0,0,16,0,0,-9,-4,-4
210.0,-4,-1,0,0,-1,0,16,0,0,-9,-4,-4
211.0,-4,-1,0,1,-1,0,15,0,0,-9,-4,-4
212.0,-4,-1,1,1,-1,0,14,0,0,-8,-4,-4
213.0,-4,-1,1,1,-1,0,14,0,0,-8,-4,-4
214.0,-4,-1,1,1,-1,0,13,0,0,-8,-4,-4
215.0,-4,-1,1,1,-1,0,12,0,0,-8,-4,-4
216.0,-3,-2,1,1,-1,0,11,0,0,-8,-4,-4
217.0,-3,-2,1,1,-1,0,11,0,-1,-7,-4,-4
218.0,-3,-2,1,1,-1,0,11,-1,-1,-7,-4,-4
219.0,-3,-2,1,2,-1,0,10,-1,-1,-7,-4,-4
220.0,-3,-2,1,2,-2,0,8,-1,-1,-7,-4,-4
221.0,-3,-2,1,2,-2,0,8,-1,-2,-7,-4,-4
222.0,-3,-2,1,2,-2,0,8,-2,-2,-6,-4,-4
223.0,-3,-2,1,2,-2,0,7,-2,-2,-6,-4,-4
224.0,-3,-2,1,2,-2,0,6,-2,-3,-6,-4,-4
225.0,-3,-2,1,2,-2,0,6,-2,-3,-6,-4,-4
226.0,-3,-2,1,2,-2,0,6,-2,-3,-6,-4,-4
227.0,-3,-3,0,2,-1,0,5,-3,-3,-6,-3,-4
228.0,-3,-3,0,2,-1,0,5,-3,-4,-6,-3,-4
229.0,-3,-3,0,2,-1,0,4,-3,-4,-6,-3,-4
230.0,-3,-3,0,2,-1,0,4,-3,-4,-6,-3,-4
231.0,-3,-3,0,2,-1,0,4,-4,-4,-5,-3,-4
232.0,-3,-3,0,2,-1,-1,3,-4,-4,-5,-3,-4
233.0,-3,-3,0,2,-1,-1,3,-4,-4,-5,-3,-4
234.0,-3,-3,0,2,-1,-1,3,-4,-4,-5,-3,-4
235.0,-3,-3,0,2,-1,-1,3,-4,-4,-5,-3,-4
236.0,-3,-3,0,2,-1,-1,2,-4,-4,-5,-3,-4
237.0,-3,-3,0,2,-1,-1,2,-4,-4,-5,-3,-4
238.0,-3,-3,0,3,-1,-1,2,-4,-4,-5,-3,-4
239.0,-3,-3,0,3,-1,-1,2,-4,-4,-5,-3,-4
240.0,-3,-3,0,3,-1,-1,2,-4,-4,-5,-3,-4
241.0,-3,-3,0,3,-1,-1,2,-5,-4,-5,-3,-4
242.0,-3,-3,0,3,-1,-1,2,-5,-4,-5,-3,-4
243.0,-3,-3,0,3,-1,-1,2,-5,-5,-5,-3,-4
244.0,-3,-3,0,3,-1,-1,2,-5,-5,-5,-3,-4
245.0,-3,-3,0,3,-1,-1,2,-5,-5,-5,-3,-4
246.0,-3,-3,0,3,-1,-1,1,-5,-5,-4,-3,-4
247.0,-3,-3,0,3,-1,-1,1,-5,-5,-4,-3,-4
248.0,-3,-3,0,3,-1,-1,1,-5,-5,-4,-3,-4
249.0,-3,-3,0,3,-1,-1,1,-5,-5,-4,-3,-4
250.0,-3,-3,0,3,-1,-1,1,-5,-5,-4,-3,-4
251.0,-3,-3,0,3,-1,-1,1,-6,-5,-4,-3,-4
252.0,-3,-3,0,3,-1,-2,1,-6,-5,-4,-3,-4
253.0,-3,-3,0,3,-1,-2,1,-6,-5,-4,-3,-4
254.0,-3,-4,0,3,-1,-2,1,-6,-5,-4,-3,-4
255.0,-3,-4,0,3,-1,-2,1,-6,-5,-4,-3,-4
256.0,-3,-4,0,3,-1,-2,1,-6,-5,-4,-3,-4
257.0,-3,-4,0,3,-1,-2,1,-6,-5,-4,-3,-4
258.0,-3,-4,0,3,-1,-2,1,-6,-5,-4,-3,-4
259.0,-3,-4,0,3,-1,-2,1,-6,-5,-4,-3,-4
260.0,-3,-4,0,3,-1,-2,1,-6,-5,-4,-3,-4
261.0,-3,-4,0,3,-1,-2,1,-6,-5,-4,-3,-4
262.0,-3,-4,0,3,-1,-2,0,-6,-5,-4,-3,-4
263.0,-3,-4,0,3,-1,-2,0,-6,-5,-4,-3,-4
264.0,-3,-4,0,3,-1,-2,0,-6,-5,-4,-3,-4
265.0,-3,-4,0,3,-1,-2,0,-6,-5,-4,-3,-4
266.0,-3,-4,0,3,-1,-2,0,-6,-5,-4,-3,-4
267.0,-3,-4,0,3,-1,-2,0,-6,-5,-4,-3,-4
268.0,-3,-4,0,3,-1,-2,0,-6,-5,-4,-3,-4
269.0,-3,-4,0,3,-1,-2,0,-6,-5,-4,-3,-4
270.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
271.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
272.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
273.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
274.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
275.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
276.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
277.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
278.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
279.0,-3,-3,0,3,-1,-2,0,-6,-5,-4,-3,-3
280.0,-3,-3,0,3,-1,-2,0,-6,-5,-3,-3,-3
281.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
282.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
283.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
284.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
285.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
286.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
287.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
288.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
289.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
290.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
291.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
292.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
293.0,-3,-3,0,3,-1,-2,0,-6,-4,-3,-3,-3
294.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
295.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
296.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
297.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
298.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
299.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
300.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
301.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
302.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
303.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
304.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
305.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
306.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
307.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
308.0,-3,-3,0,3,-1,-1,0,-6,-4,-3,-3,-3
309.0,-3,-3,0,3,-1,-1,0,-6,-3,-3,-3,-3
310.0,-3,-3,0,3,-1,-1,0,-6,-3,-3,-3,-3
311.0,-3,-2,0,3,-1,-1,0,-6,-3,-2,-3,-3
312.0,-3,-2,0,3,-1,-1,0,-5,-3,-2,-2,-3
313.0,-3,-2,0,3,-1,-1,0,-5,-3,-2,-2,-3
314.0,-3,-2,0,3,-1,-1,0,-5,-3,-2,-2,-3
315.0,-3,-2,0,3,-1,-1,0,-5,-3,-2,-2,-3
316.0,-3,-2,0,3,-1,-1,0,-5,-3,-2,-2,-3
317.0,-3,-2,0,3,-1,-1,0,-5,-3,-2,-2,-2
318.0,-3,-2,0,3,-1,-1,0,-5,-3,-2,-2,-2
319.0,-3,-2,0,3,-1,-1,0,-5,-3,-2,-2,-2
320.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
321.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
322.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
323.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
324.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
325.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
326.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
327.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
328.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
329.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
330.0,-3,-2,0,3,-2,-1,0,-5,-3,-2,-2,-2
331.0,-3,-2,0,2,-2,0,0,-5,-3,-2,-2,-2
332.0,-3,-2,0,2,-2,0,0,-5,-3,-2,-2,-2
333.0,-3,-2,0,2,-2,0,0,-5,-2,-2,-2,-2
334.0,-3,-2,0,2,-2,0,0,-5,-2,-2,-2,-2
335.0,-3,-2,0,2,-2,0,0,-5,-2,-1,-2,-2
336.0,-3,-2,0,2,-2,0,0,-5,-2,-1,-2,-2
337.0,-3,-2,1,2,-2,0,0,-5,-2,-1,-2,-2
338.0,-3,-2,1,2,-2,0,0,-5,-2,-1,-2,-2
339.0,-4,-2,1,2,-2,0,0,-5,-2,-1,-2,-2
340.0,-4,-2,1,2,-2,0,0,-5,-2,-1,-2,-2
341.0,-4,-2,1,2,-2,0,0,-5,-2,-1,-2,-2
342.0,-4,-2,1,2,-2,0,0,-5,-2,-1,-2,-2
343.0,-3,-2,1,2,-2,0,0,-5,-2,-1,-1,-2
344.0,-3,-2,1,2,-2,0,0,-5,-2,-1,-1,-2
345.0,-3,-2,1,2,-2,0,0,-5,-2,-1,-1,-2
346.0,-3,-2,1,2,-2,0,0,-5,-2,-1,-1,-2
347.0,-3,-1,1,2,-2,0,0,-5,-2,-1,-1,-2
348.0,-3,-1,1,2,-2,0,0,-5,-2,-1,-1,-2
349.0,-3,-1,1,2,-2,0,0,-5,-2,-1,-1,-2
350.0,-3,-1,1,2,-2,0,0,-5,-2,-1,-1,-2
351.0,-2,-1,1,2,-2,0,0,-5,-2,-1,-1,-2
352.0,-2,-1,1,2,-2,0,0,-5,-2,-1,-1,-2
353.0,-2,-1,1,2,-2,0,0,-5,-2,-1,-1,-2
354.0,-2,-1,1,2,-2,0,0,-5,-2,-1,-1,-2
355.0,-2,-1,1,2,-2,0,0,-5,-2,-1,-1,-2
356.0,-2,-1,1,2,-2,0,0,-5,-2,0,-1,-2
357.0,-2,-1,1,2,-2,0,0,-5,-1,0,-1,-2
358.0,-2,-1,1,2,-2,0,-1,-5,-1,0,-1,-1
359.0,-2,-1,1,2,-2,0,-1,-5,-1,0,-1,-1
360.0,-2,-1,1,2,-2,0,-1,-5,-1,0,-1,-1
361.0,-2,-1,1,2,-2,0,-1,-5,-1,0,-1,-1
362.0,-2,-1,1,2,-2,0,-1,-5,-1,0,-1,-1
363.0,-2,-1,1,2,-1,0,-1,-5,-1,0,-1,-1
364.0,-2,-1,1,2,-1,0,-1,-5,-1,0,-1,-1
365.0,-2,-1,1,2,-1,0,-1,-5,-1,0,-1,-1
366.0,-2,-1,1,2,-1,0,-1,-5,-1,0,-1,-1
367.0,-2,-1,1,2,-1,0,-1,-5,-1,0,-1,-1
368.0,-1,-1,1,1,-1,0,-1,-5,-1,0,-1,-1
369.0,-1,-1,1,1,-1,0,-1,-5,-1,0,-1,-1
370.0,-1,0,1,1,-1,0,-1,-5,-1,0,-1,-1
371.0,-1,0,1,1,-1,0,-1,-5,-1,0,-1,-1
372.0,-1,0,0,1,-1,0,-1,-5,-1,0,-1,-1
373.0,-1,0,0,1,-1,0,-1,-5,-1,0,-1,-1
374.0,-1,0,0,1,-1,0,-1,-5,-1,0,-1,-1
375.0,-1,0,0,1,-1,0,-1,-5,-1,0,-1,-1
376.0,-1,0,0,1,-1,0,-1,-5,-1,0,0,-1
377.0,-1,0,0,1,-1,0,-1,-5,-1,0,0,-1
378.0,-1,0,0,1,-1,0,-1,-5,0,0,0,-1
379.0,-1,0,0,1,-1,0,-1,-5,0,0,0,-1
380.0,-1,0,0,1,-1,0,-1,-5,0,0,0,-1
381.0,-1,0,0,1,-1,0,-1,-5,0,0,0,-1
382.0,-1,0,0,1,-1,0,-1,-5,0,0,0,-1
383.0,-1,0,0,1,-1,0,-1,-5,0,0,0,-1
384.0,-1,0,0,1,-1,0,-1,-5,0,0,0,-1
385.0,-1,0,0,1,-1,0,-2,-5,0,0,0,-1
386.0,-1,0,0,1,-1,0,-2,-5,0,0,0,-1
387.0,-1,0,0,1,-1,0,-2,-5,0,0,0,-1
388.0,-1,0,0,1,-1,0,-2,-5,0,0,0,-1
389.0,0,0,0,1,-1,0,-2,-5,0,0,0,-1
390.0,0,0,0,0,-1,0,-2,-5,0,0,0,-1
391.0,0,0,0,0,0,0,-2,-5,0,0,0,-1
392.0,0,0,0,0,0,0,-2,-5,0,0,0,-1
393.0,0,0,0,0,0,0,-2,-5,0,0,0,-1
394.0,0,0,0,0,0,0,-2,-6,0,0,0,-1
395.0,0,0,0,0,0,0,-2,-6,0,0,0,-1
396.0,0,0,0,0,0,0,-2,-6,0,0,0,-1
397.0,0,0,0,0,0,0,-2,-6,0,0,0,0
398.0,0,0,0,0,0,0,-2,-6,0,0,0,0
399.0,0,0,0,0,0,0,-2,-6,0,0,0,0
400.0,0,0,0,0,0,0,-2,-6,0,0,0,0
401.0,0,0,0,0,0,0,-2,-6,0,0,0,0
402.0,0,0,0,0,0,0,-3,-6,0,1,0,0
403.0,0,0,0,0,0,0,-3,-6,0,1,0,0
404.0,0,0,0,0,0,0,-3,-6,0,1,0,0
405.0,0,0,0,0,0,0,-3,-6,0,1,0,0
406.0,0,0,0,0,0,0,-3,-6,0,1,0,0
407.0,0,0,0,0,0,0,-3,-6,0,1,0,0
408.0,0,0,0,0,0,0,-3,-7,0,1,0,0
409.0,0,0,0,0,0,0,-3,-7,0,1,0,0
410.0,0,0,0,0,0,0,-3,-7,0,1,0,0
411.0,0,0,0,0,0,0,-3,-7,0,1,0,0
412.0,0,0,0,0,0,0,-3,-7,0,1,0,0
413.0,0,0,0,0,0,0,-3,-7,0,1,0,0
414.0,0,0,0,0,0,0,-3,-7,0,1,0,0
415.0,0,0,0,0,0,0,-3,-7,0,1,0,0
416.0,0,0,0,0,0,0,-3,-7,0,1,0,0
417.0,0,0,0,0,0,0,-3,-7,0,1,0,0
418.0,0,0,0,0,0,0,-3,-7,0,1,0,0
