time_ms,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
416.0,-5,-7,-1,7,-2,-2,9,5,1,-5,-8,-9
417.0,-5,-7,-1,7,-2,-2,9,5,1,-5,-8,-9
418.0,-5,-7,-1,7,-2,-2,9,5,1,-5,-8,-9
419.0,-5,-7,-1,7,-2,-2,9,5,1,-5,-8,-9
420.0,-5,-8,-1,7,-2,-2,9,5,1,-5,-8,-9
421.0,-5,-8,-1,7,-2,-2,9,5,1,-5,-8,-9
422.0,-5,-8,-1,7,-2,-2,9,5,1,-5,-8,-9
423.0,-5,-8,-1,7,-2,-2,9,5,1,-5,-8,-9
424.0,-5,-8,-1,7,-2,-2,9,5,1,-6,-8,-9
425.0,-5,-8,-1,7,-2,-2,9,5,1,-6,-8,-9
426.0,-5,-8,-1,7,-2,-2,9,5,1,-6,-8,-9
427.0,-5,-8,-1,7,-2,-2,9,5,0,-6,-9,-9
428.0,-5,-8,-1,7,-2,-2,9,5,0,-6,-9,-9
429.0,-5,-8,-1,7,-2,-2,9,5,0,-6,-9,-9
430.0,-5,-8,-1,7,-2,-2,9,5,0,-6,-9,-9
431.0,-5,-8,-1,7,-2,-2,9,5,-1,-6,-9,-9
432.0,-6,-8,-1,7,-2,-2,9,5,-1,-6,-9,-9
433.0,-6,-8,-1,7,-2,-2,9,5,-1,-6,-9,-9
434.0,-6,-9,-1,7,-2,-2,9,5,-1,-6,-9,-9
435.0,-6,-9,-1,8,-2,-2,9,4,-2,-7,-9,-9
436.0,-6,-9,-1,8,-2,-3,9,4,-2,-7,-9,-9
437.0,-6,-9,-1,8,-2,-3,9,4,-2,-7,-9,-9
438.0,-6,-9,-1,8,-2,-3,8,4,-3,-7,-9,-10
439.0,-6,-9,-1,8,-2,-3,8,4,-3,-7,-9,-10
440.0,-6,-10,-1,8,-1,-3,8,3,-4,-8,-9,-10
441.0,-6,-10,-1,8,-1,-3,8,3,-4,-8,-9,-10
442.0,-6,-10,-2,8,-1,-3,8,3,-4,-8,-10,-10
443.0,-6,-10,-2,8,-1,-3,8,3,-5,-8,-10,-10
444.0,-6,-10,-2,8,-1,-3,8,3,-5,-8,-10,-10
445.0,-6,-10,-2,8,-1,-3,7,3,-5,-8,-10,-10
446.0,-6,-11,-2,8,-1,-3,7,2,-5,-9,-10,-10
447.0,-6,-11,-2,8,-1,-4,7,2,-5,-9,-10,-10
448.0,-6,-11,-2,9,-1,-4,7,2,-5,-9,-10,-11
449.0,-6,-11,-2,9,-1,-4,7,2,-6,-9,-10,-11
450.0,-6,-11,-2,9,-1,-4,7,2,-6,-10,-11,-11
451.0,-6,-11,-2,9,-1,-4,7,2,-7,-10,-11,-11
452.0,-6,-12,-2,9,-1,-4,7,2,-7,-10,-11,-11
453.0,-6,-12,-2,9,-1,-4,7,2,-7,-10,-11,-11
454.0,-6,-12,-2,9,-1,-5,7,1,-7,-11,-11,-11
455.0,-6,-12,-2,9,-1,-5,7,1,-8,-11,-11,-11
456.0,-6,-12,-2,9,-1,-5,7,1,-8,-11,-11,-11
457.0,-6,-12,-2,9,-1,-5,7,1,-8,-11,-12,-11
458.0,-6,-12,-2,9,-1,-5,7,1,-9,-12,-12,-11
459.0,-6,-12,-3,9,-1,-5,7,1,-9,-12,-12,-11
460.0,-6,-12,-3,9,-1,-5,7,1,-9,-12,-12,-11
461.0,-6,-12,-3,9,-1,-5,7,1,-9,-12,-12,-11
462.0,-6,-12,-3,9,0,-5,7,0,-10,-13,-12,-11
463.0,-6,-13,-3,9,0,-6,7,0,-10,-13,-12,-11
464.0,-6,-13,-3,9,0,-6,7,0,-10,-13,-12,-11
465.0,-6,-13,-3,10,0,-6,7,0,-10,-13,-12,-10
466.0,-6,-13,-3,10,0,-6,7,0,-11,-13,-12,-10
467.0,-6,-13,-3,10,0,-6,7,0,-11,-14,-12,-10
468.0,-6,-13,-3,10,0,-6,7,0,-11,-14,-12,-10
469.0,-6,-13,-3,10,0,-6,7,0,-11,-14,-13,-10
470.0,-6,-13,-4,10,0,-6,7,0,-12,-14,-13,-10
471.0,-6,-13,-4,10,0,-6,7,0,-12,-14,-13,-10
472.0,-6,-13,-4,10,0,-6,6,0,-12,-14,-13,-10
473.0,-6,-13,-4,10,0,-6,6,-1,-12,-14,-13,-10
474.0,-6,-13,-4,10,0,-7,6,-1,-13,-15,-13,-10
475.0,-5,-13,-4,10,0,-7,6,-1,-13,-15,-13,-9
476.0,-5,-13,-4,10,0,-7,6,-1,-13,-15,-13,-9
477.0,-5,-13,-4,10,1,-7,5,-1,-13,-15,-13,-9
478.0,-5,-13,-5,10,1,-7,5,-1,-13,-15,-13,-9
479.0,-5,-13,-5,10,1,-7,5,-1,-13,-15,-13,-9
480.0,-5,-13,-5,10,1,-7,5,-1,-13,-15,-13,-9
481.0,-4,-13,-5,10,1,-7,4,-1,-13,-15,-13,-8
482.0,-4,-12,-5,10,1,-7,4,-1,-13,-15,-12,-8
483.0,-4,-12,-5,9,1,-7,4,-2,-13,-15,-12,-8
484.0,-4,-12,-5,9,1,-7,4,-2,-13,-15,-12,-8
485.0,-3,-12,-5,9,1,-7,4,-2,-12,-15,-12,-7
486.0,-3,-11,-5,9,1,-7,4,-2,-12,-15,-12,-7
487.0,-3,-11,-5,9,1,-7,4,-2,-12,-15,-12,-7
488.0,-3,-11,-5,9,2,-7,3,-2,-12,-15,-12,-7
489.0,-3,-11,-5,9,2,-7,3,-2,-12,-15,-11,-6
490.0,-2,-10,-5,8,2,-7,3,-2,-12,-14,-11,-6
491.0,-2,-10,-5,8,2,-7,3,-2,-12,-14,-11,-6
492.0,-2,-10,-5,8,2,-7,3,-2,-11,-14,-11,-6
493.0,-2,-10,-5,8,2,-7,3,-2,-11,-14,-11,-5
494.0,-1,-10,-5,8,2,-7,3,-2,-11,-14,-10,-5
495.0,-1,-10,-5,8,2,-7,2,-2,-11,-14,-10,-5
496.0,-1,-9,-5,8,2,-6,2,-2,-11,-13,-10,-4
497.0,-1,-9,-5,7,3,-6,2,-1,-10,-13,-10,-4
498.0,-1,-9,-5,7,3,-6,2,-1,-10,-13,-9,-4
499.0,-1,-9,-5,7,3,-6,2,-1,-10,-13,-9,-4
500.0,-1,-9,-5,7,3,-6,2,-1,-10,-12,-9,-3
501.0,-1,-8,-5,7,3,-6,1,-1,-9,-12,-8,-3
502.0,0,-8,-5,7,3,-6,1,-1,-9,-12,-8,-3
503.0,0,-8,-5,7,3,-6,1,-1,-9,-12,-8,-3
504.0,0,-8,-5,6,3,-6,1,-1,-8,-11,-8,-2
505.0,0,-7,-5,6,3,-6,1,-1,-8,-11,-7,-2
506.0,0,-7,-5,6,3,-5,1,-1,-8,-10,-7,-2
507.0,0,-7,-5,6,3,-5,1,-1,-7,-10,-7,-2
508.0,1,-7,-5,6,3,-5,1,-1,-7,-10,-6,-1
509.0,1,-6,-5,5,3,-5,1,0,-7,-9,-6,-1
510.0,1,-6,-5,5,3,-5,1,0,-6,-9,-6,-1
511.0,1,-6,-5,5,3,-5,1,0,-6,-9,-6,-1
512.0,2,-5,-5,5,3,-5,1,0,-6,-8,-5,-1
513.0,2,-5,-5,5,3,-5,1,0,-5,-8,-5,0
514.0,2,-5,-5,4,3,-4,1,0,-5,-8,-5,0
515.0,2,-5,-5,4,3,-4,1,0,-5,-7,-5,0
516.0,2,-4,-5,4,3,-4,1,1,-5,-7,-4,0
517.0,2,-4,-5,4,3,-4,1,1,-4,-6,-4,0
518.0,2,-4,-5,4,3,-4,1,1,-4,-6,-4,0
519.0,2,-4,-4,3,3,-4,1,1,-4,-5,-3,0
520.0,2,-4,-4,3,3,-3,1,1,-3,-5,-3,0
521.0,2,-4,-4,3,3,-3,0,1,-3,-5,-3,1
522.0,2,-3,-4,3,3,-3,0,1,-3,-4,-3,1
523.0,2,-3,-4,3,3,-3,0,1,-2,-4,-3,1
524.0,2,-3,-4,3,3,-3,0,1,-2,-4,-2,1
525.0,2,-3,-4,3,3,-3,0,1,-2,-3,-2,1
526.0,2,-3,-4,3,3,-3,0,1,-1,-3,-2,1
527.0,2,-3,-4,2,3,-3,0,1,-1,-3,-2,1
528.0,2,-3,-4,2,3,-2,0,1,-1,-2,-1,1
529.0,2,-3,-3,2,3,-2,0,1,0,-2,-1,1
530.0,2,-3,-3,2,3,-2,0,2,0,-2,-1,1
531.0,2,-3,-3,2,3,-2,0,2,0,-2,-1,1
532.0,2,-2,-3,2,3,-2,0,2,0,-2,-1,1
533.0,2,-2,-3,2,3,-2,0,2,1,-2,-1,1
534.0,2,-2,-3,2,3,-2,0,2,1,-2,-1,1
535.0,2,-2,-3,2,3,-2,0,2,1,-1,-1,1
536.0,2,-2,-3,2,3,-1,0,2,1,-1,-1,1
537.0,2,-2,-2,2,3,-1,0,2,2,-1,-1,1
538.0,2,-2,-2,2,3,-1,0,2,2,-1,-1,1
539.0,2,-2,-2,1,3,-1,0,2,2,0,-1,1
540.0,2,-1,-2,1,3,-1,0,2,2,0,-1,1
541.0,2,-1,-2,1,3,-1,0,2,2,0,-1,1
542.0,2,-1,-2,1,3,-1,0,2,2,0,-1,1
543.0,2,-1,-2,1,3,0,0,2,3,0,0,1
544.0,2,-1,-2,1,3,0,0,1,3,1,0,1
545.0,2,-1,-2,1,3,0,0,1,3,1,0,1
546.0,2,-1,-2,1,3,0,0,1,3,1,0,1
547.0,2,-1,-2,1,3,0,0,1,3,1,0,1
548.0,2,-1,-2,1,2,0,0,1,3,1,0,1
549.0,2,-1,-2,1,2,0,0,1,3,1,0,1
550.0,2,-1,-2,1,2,0,0,1,3,1,0,1
551.0,1,-1,-2,1,2,0,0,1,3,1,0,1
552.0,1,-1,-1,1,2,0,0,1,3,2,0,1
553.0,1,-1,-1,1,2,0,0,1,3,2,0,1
554.0,1,-1,-1,1,2,0,0,1,3,2,0,1
555.0,1,-1,-1,1,2,0,0,1,3,2,0,1
556.0,1,-1,-1,0,2,0,0,1,3,2,0,0
557.0,1,-1,-1,0,2,0,0,1,3,2,0,0
558.0,1,-1,-1,0,2,0,0,1,3,2,0,0
559.0,1,0,-1,0,2,1,0,1,3,2,0,0
560.0,1,0,0,0,2,1,0,0,3,2,0,0
561.0,1,0,0,0,2,1,0,0,3,2,0,0
562.0,1,0,0,0,1,1,0,0,3,2,0,0
563.0,1,0,0,0,1,1,0,0,3,2,0,0
564.0,1,0,0,0,1,1,0,0,3,2,0,0
565.0,1,0,0,0,1,1,0,0,4,2,0,0
566.0,1,0,0,0,1,1,0,0,4,3,0,0
567.0,1,0,0,0,1,1,0,0,4,3,0,1
568.0,1,0,1,0,1,2,0,0,4,3,0,1
569.0,1,0,1,0,1,2,0,0,4,3,0,1
570.0,1,0,1,0,1,2,0,0,4,3,0,1
571.0,1,1,1,0,1,2,0,0,3,3,0,1
572.0,1,1,1,0,1,2,0,0,3,3,0,1
573.0,1,1,1,0,1,2,0,0,3,3,0,1
574.0,1,1,1,0,1,2,0,0,3,3,0,1
575.0,1,1,1,0,1,2,0,0,3,3,0,1
576.0,1,1,1,0,0,2,-1,0,3,3,0,1
577.0,1,1,1,0,0,2,-1,0,3,3,0,1
578.0,1,1,2,0,0,2,-1,0,3,3,0,1
579.0,0,1,2,0,0,2,-1,0,3,3,0,1
580.0,0,1,2,0,0,3,-1,0,3,3,0,1
581.0,0,1,2,0,0,3,-1,0,3,3,0,1
582.0,0,1,2,0,0,3,-1,0,3,3,0,1
583.0,0,1,2,0,0,3,0,0,3,3,0,1
584.0,0,1,2,0,0,3,0,-1,3,3,0,1
585.0,0,1,2,0,0,3,0,-1,3,3,0,0
586.0,0,1,2,0,0,3,0,-1,3,3,0,0
587.0,0,1,2,0,0,3,0,-1,3,3,0,0
588.0,0,1,2,0,-1,3,0,-1,2,3,0,0
589.0,0,1,3,0,-1,3,0,-1,2,3,0,0
590.0,0,1,3,0,-1,3,0,-1,2,3,0,0
591.0,0,1,3,0,-1,3,-1,-1,2,3,0,0
592.0,0,1,3,0,-1,3,-1,-1,2,3,0,0
593.0,0,1,3,0,-1,3,-1,-1,2,3,0,0
594.0,0,1,3,0,-1,3,-1,-1,2,3,0,0
595.0,0,1,3,0,-1,3,-1,-1,2,3,0,0
596.0,0,1,3,0,-1,3,-1,-1,2,3,0,0
597.0,0,1,3,0,-1,3,-1,-1,2,3,0,0
598.0,0,1,3,0,-1,3,-1,-1,3,3,0,0
599.0,0,1,3,0,-1,3,-1,-1,3,3,0,0
600.0,0,1,3,0,-1,3,-1,-1,3,3,0,0
601.0,0,1,3,0,-1,3,-1,-1,3,3,0,0
602.0,0,1,3,0,-1,3,-1,-1,3,3,0,0
603.0,0,1,3,0,-1,4,-1,-1,3,3,0,0
604.0,0,1,3,0,-1,4,-1,-1,3,3,0,0
605.0,0,1,3,0,-1,4,-1,-1,3,3,0,0
606.0,0,1,3,0,-1,4,-1,-1,3,3,0,0
607.0,0,1,3,0,-1,4,-1,-1,3,3,0,0
608.0,0,1,3,0,-1,4,-1,-1,3,3,0,1
609.0,0,1,3,0,-1,4,-1,-1,3,3,0,1
610.0,0,1,3,0,-1,4,-1,-1,3,3,0,1
611.0,0,1,3,0,-1,4,-1,-1,3,3,0,1
612.0,0,1,3,0,-1,4,0,-1,3,3,0,1
613.0,1,1,3,0,-1,4,0,-1,3,3,0,1
614.0,1,1,3,0,-1,4,0,-1,3,3,0,1
615.0,1,1,3,0,-1,4,0,-1,3,3,0,1
616.0,1,2,3,0,-1,4,0,-1,3,3,0,1
617.0,1,2,3,0,-1,4,0,-1,3,3,0,1
618.0,1,2,3,0,-1,4,0,-1,3,3,0,1
619.0,1,2,3,0,-1,4,0,-1,3,3,0,1
620.0,1,2,3,0,-1,4,0,-1,3,3,0,1
621.0,1,2,3,0,-1,4,0,-1,3,3,0,1
622.0,1,2,3,0,-1,4,0,-1,3,3,0,1
623.0,1,2,3,0,-1,4,0,-1,3,3,0,1
624.0,1,2,3,0,-1,4,0,-1,2,3,0,1
625.0,1,2,3,0,-1,4,0,-1,2,3,0,1
626.0,1,2,3,0,-1,4,0,-1,2,3,0,1
627.0,1,2,3,0,-1,4,0,-1,2,3,0,1
628.0,1,2,3,0,-1,4,0,-1,2,3,0,1
629.0,1,2,3,0,-1,4,0,-1,2,3,0,1
630.0,1,2,4,0,-1,4,0,-1,2,3,0,1
631.0,1,2,4,0,-1,4,0,-1,2,3,0,1
632.0,1,2,4,0,-1,4,0,-1,2,3,0,1
633.0,1,2,4,0,-1,4,0,-1,2,3,0,1
634.0,0,2,4,0,-1,4,0,-1,2,3,0,1
635.0,0,2,4,0,-1,4,0,-1,2,3,0,1
636.0,0,2,4,0,-1,4,0,-1,2,3,0,1
637.0,0,2,4,0,-1,4,0,-1,2,3,0,1
638.0,0,2,4,0,-1,4,0,-1,2,3,0,1
639.0,0,2,4,0,-1,4,0,-1,2,3,0,1
640.0,0,1,4,0,-1,4,0,-1,2,3,0,1
641.0,0,1,4,0,-1,4,0,-1,2,3,0,1
642.0,0,1,4,0,-1,4,0,-1,2,2,0,1
643.0,0,1,4,0,-1,4,0,-1,2,2,0,1
644.0,0,1,4,0,-1,4,0,-1,2,2,0,1
645.0,0,1,4,0,-1,4,0,-1,2,2,0,1
646.0,0,1,4,0,-1,4,0,-1,2,2,0,1
647.0,-1,1,4,0,-1,4,0,-1,2,2,0,1
648.0,-1,1,4,0,-1,4,0,-1,2,2,0,1
649.0,-1,1,4,0,-1,4,-1,-1,2,2,0,1
650.0,-1,1,4,0,-1,4,-1,-1,2,2,0,1
651.0,-1,1,4,0,-1,4,-1,-1,2,2,0,1
652.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
653.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
654.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
655.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
656.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
657.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
658.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
659.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
660.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
661.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
662.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
663.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
664.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
665.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
666.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
667.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
668.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
669.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
670.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
671.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
672.0,-1,1,4,0,-2,4,-1,-1,2,2,0,1
673.0,0,1,4,0,-2,4,-1,-1,2,2,0,1
674.0,0,1,4,0,-2,4,-1,-1,2,2,0,1
675.0,0,1,4,0,-2,4,-1,-1,2,2,0,1
676.0,0,1,4,0,-2,4,-1,-1,2,2,0,1
677.0,0,2,4,0,-2,4,-1,-1,2,2,0,1
678.0,0,2,4,0,-2,4,-1,-1,2,2,0,1
679.0,0,2,4,0,-2,4,-1,-1,2,2,0,1
680.0,0,2,4,0,-2,4,-1,-1,2,2,0,1
681.0,0,2,4,0,-2,4,-1,-1,2,2,0,1
682.0,0,1,4,0,-2,4,-1,-1,2,2,0,1
683.0,0,1,4,0,-2,4,-1,-1,2,2,0,1
684.0,0,1,4,0,-2,4,-1,-1,2,2,0,1
685.0,0,1,4,0,-2,4,-1,-1,2,2,0,1
686.0,0,1,4,0,-2,4,-1,-1,1,2,0,1
687.0,-1,1,4,0,-2,4,0,-1,1,2,0,1
688.0,-1,1,4,0,-2,4,0,-1,1,2,0,1
689.0,-1,1,4,0,-2,4,0,-1,1,2,0,1
690.0,-1,1,4,0,-2,4,0,-1,1,2,0,1
691.0,-1,1,4,0,-2,4,0,-1,1,2,0,1
692.0,-1,1,4,0,-2,4,0,-1,1,2,0,1
693.0,-1,1,4,0,-2,4,0,-1,1,2,0,1
694.0,-1,1,4,0,-2,4,0,-1,1,2,0,1
695.0,-1,1,4,0,-2,4,0,-1,1,2,0,1
696.0,-1,1,3,0,-1,4,0,2,0,2,0,1
697.0,9,-5,-3,0,0,2,-1,15,-6,1,-1,-2
698.0,20,-7,-6,0,3,1,-1,34,-8,0,-1,-4
699.0,19,-7,-5,-1,5,-1,-1,50,-7,0,-1,-4
700.0,13,-6,-4,-1,5,-1,-1,49,-6,0,-1,-3
701.0,6,-6,-4,-1,4,-1,-1,31,-2,0,-1,-4
702.0,2,-3,-4,0,4,-1,-1,13,1,0,-1,-2
703.0,0,0,-2,0,3,0,-1,6,3,0,-1,-1
704.0,0,2,-1,0,2,1,0,-7,4,1,-1,1
705.0,-3,3,0,0,1,2,0,-11,5,1,-1,1
706.0,-5,3,2,0,1,2,1,-10,5,1,0,1
707.0,-6,4,2,0,0,3,1,-12,5,1,0,2
708.0,-7,4,3,0,-1,4,1,-14,5,2,0,2
709.0,-7,5,4,0,-1,4,1,-14,5,2,0,2
710.0,-7,5,4,0,-2,5,1,-14,4,2,0,2
711.0,-7,5,5,0,-3,5,1,-14,4,2,1,2
712.0,-7,4,6,0,-3,5,1,-13,3,2,1,2
713.0,-6,4,6,0,-3,5,1,-12,3,2,1,2
714.0,-6,4,6,0,-4,6,1,-12,3,2,1,2
715.0,-5,4,7,0,-4,6,1,-11,3,2,1,2
716.0,-4,4,7,0,-4,6,1,-10,2,2,1,2
717.0,-4,4,7,0,-4,6,1,-9,2,2,1,1
718.0,-4,4,7,0,-4,6,1,-8,2,2,1,1
719.0,-3,4,7,0,-4,6,1,-7,2,2,1,1
720.0,-2,3,7,0,-4,6,1,-5,2,2,1,1
721.0,-2,3,7,0,-4,6,1,-5,2,2,1,1
722.0,-2,3,7,0,-4,6,1,-4,1,2,1,1
723.0,-1,3,7,0,-4,6,1,-4,1,2,1,1
724.0,-1,3,7,0,-4,6,1,-3,1,2,1,1
725.0,-1,3,7,0,-4,6,1,-3,1,2,1,1
726.0,-1,3,7,0,-4,6,0,-3,1,2,1,1
727.0,-1,3,7,0,-3,6,0,-2,0,2,1,1
728.0,-1,3,6,0,-3,6,0,-2,0,2,1,1
729.0,0,3,6,0,-3,6,0,-2,0,2,1,1
730.0,0,3,6,0,-3,6,0,-2,0,2,1,1
731.0,0,3,6,0,-3,6,0,-2,0,2,1,1
732.0,0,3,6,0,-3,6,0,-2,0,2,1,1
733.0,0,3,6,0,-3,6,0,-2,-1,1,1,1
734.0,0,3,6,0,-3,6,0,-2,-1,1,1,1
735.0,0,3,6,0,-3,6,-1,-2,-1,1,1,1
736.0,0,3,6,0,-3,6,-1,-2,-1,1,1,1
737.0,0,3,6,0,-3,6,-1,-2,-1,1,0,1
738.0,0,3,6,0,-3,6,-1,-2,-1,1,0,1
739.0,0,3,6,0,-3,6,-1,-2,-2,1,0,1
740.0,0,3,6,0,-3,6,-1,-2,-2,1,0,1
741.0,0,3,6,0,-3,6,-1,-2,-2,1,0,1
742.0,0,3,6,0,-3,6,-1,-2,-2,1,0,1
743.0,0,3,6,0,-3,6,-1,-2,-2,1,0,1
744.0,0,3,6,0,-3,6,-1,-2,-2,1,0,1
745.0,0,3,6,0,-3,6,-1,-2,-2,1,0,1
746.0,0,4,6,0,-2,6,-1,-2,-2,1,1,1
747.0,1,4,6,0,-2,6,-2,-2,-2,1,1,1
748.0,1,4,6,0,-2,6,-2,-2,-2,1,1,1
749.0,1,5,6,0,-2,6,-2,-2,-2,1,1,1
750.0,2,5,6,0,-2,6,-3,-2,-2,1,1,2
751.0,2,6,6,-1,-2,6,-4,-2,-1,2,1,2
752.0,3,6,6,-1,-2,6,-4,-2,-1,2,1,2
753.0,3,6,6,-1,-2,6,-4,-2,-1,2,2,3
754.0,3,7,6,-2,-2,7,-5,-2,-1,2,2,4
755.0,4,8,6,-2,-1,7,-6,-2,-1,3,2,4
756.0,4,9,6,-2,-1,7,-6,-2,-1,3,3,4
757.0,4,9,6,-2,-1,7,-6,-2,-1,3,3,5
758.0,5,10,6,-3,-1,7,-7,-2,-2,4,3,6
759.0,6,11,6,-3,-1,8,-8,-2,-2,4,4,6
760.0,6,11,6,-4,-1,8,-9,-2,-2,4,4,7
761.0,7,11,6,-4,0,8,-10,-3,-3,5,4,8
762.0,8,12,6,-5,0,8,-11,-3,-4,5,6,9
763.0,8,13,6,-5,0,8,-11,-3,-4,5,6,9
764.0,9,13,6,-6,1,9,-13,-4,-5,5,6,9
765.0,10,14,5,-6,1,9,-13,-4,-5,6,7,10
766.0,12,14,5,-7,1,9,-14,-4,-6,6,8,11
767.0,13,15,5,-7,2,9,-15,-5,-6,7,8,12
768.0,14,15,5,-8,2,9,-15,-5,-7,7,9,14
769.0,15,15,4,-8,3,9,-16,-6,-7,8,10,16
770.0,17,17,4,-9,3,9,-18,-7,-8,8,10,18
771.0,17,17,4,-10,3,9,-20,-7,-9,9,11,18
772.0,19,17,3,-10,4,9,-21,-7,-9,10,12,19
773.0,20,18,3,-11,4,9,-22,-8,-10,10,13,21
774.0,22,18,2,-12,5,9,-23,-8,-10,11,15,23
775.0,24,19,1,-13,6,9,-24,-9,-10,12,16,25
776.0,25,19,1,-13,7,9,-25,-9,-11,12,16,27
777.0,27,20,0,-14,8,9,-27,-10,-11,13,18,28
778.0,27,21,0,-15,9,9,-27,-11,-11,14,19,30
779.0,29,21,-1,-16,9,9,-28,-11,-11,14,20,31
780.0,30,21,-1,-16,10,9,-29,-11,-11,14,21,32
781.0,32,22,-2,-18,12,9,-31,-12,-10,16,23,34
782.0,33,23,-2,-18,12,9,-31,-13,-10,16,24,35
783.0,34,23,-2,-19,12,9,-32,-13,-9,17,24,37
784.0,34,23,-3,-19,13,9,-32,-13,-9,17,25,38
785.0,35,24,-3,-20,14,9,-33,-13,-8,18,27,40
786.0,36,24,-4,-21,14,8,-34,-13,-7,19,28,40
787.0,37,24,-4,-21,16,8,-34,-13,-5,19,29,41
788.0,37,24,-5,-22,17,8,-34,-13,-5,20,30,42
789.0,38,24,-6,-23,18,8,-34,-13,-4,21,30,44
790.0,39,24,-6,-23,18,8,-34,-13,-3,21,31,44
791.0,39,24,-7,-24,18,8,-34,-13,-2,22,32,45
792.0,40,24,-8,-24,19,8,-34,-13,-1,22,33,45
793.0,40,24,-8,-25,20,7,-34,-12,1,23,33,45
794.0,41,23,-9,-25,21,7,-34,-12,1,23,34,46
795.0,41,23,-9,-26,21,7,-34,-11,2,23,34,46
796.0,41,23,-10,-26,22,7,-33,-11,2,23,34,46
797.0,42,23,-10,-27,23,6,-33,-11,3,24,35,46
798.0,42,23,-11,-27,23,6,-32,-11,3,24,35,46
799.0,42,23,-11,-27,24,6,-32,-11,3,24,35,46
800.0,42,22,-12,-27,24,6,-31,-10,2,24,35,46
801.0,42,22,-12,-28,25,6,-30,-10,1,23,34,45
802.0,42,21,-12,-28,25,5,-30,-10,0,23,34,45
803.0,42,21,-13,-28,25,5,-29,-10,-2,22,34,45
804.0,41,19,-14,-28,26,4,-28,-10,-3,21,33,43
805.0,41,19,-14,-28,26,4,-27,-10,-6,21,33,42
806.0,40,18,-15,-27,26,4,-26,-10,-9,20,32,41
807.0,39,17,-15,-27,27,3,-24,-10,-12,19,31,40
808.0,38,14,-16,-27,27,2,-21,-11,-15,17,30,38
809.0,37,13,-16,-26,27,2,-20,-11,-18,16,29,37
810.0,36,12,-17,-26,27,2,-20,-11,-21,15,28,37
811.0,35,11,-17,-26,27,1,-18,-12,-23,14,27,35
812.0,33,9,-17,-24,27,0,-16,-13,-25,12,25,33
813.0,31,8,-17,-23,26,0,-13,-13,-28,10,24,30
814.0,29,7,-17,-23,26,0,-11,-14,-29,9,23,27
815.0,28,6,-17,-22,26,0,-10,-14,-30,8,22,27
816.0,24,5,-17,-21,25,0,-8,-15,-32,6,20,25
817.0,22,3,-17,-20,24,-1,-6,-16,-33,3,19,22
818.0,20,2,-16,-19,24,-1,-4,-16,-33,2,16,19
819.0,17,1,-16,-18,23,-1,-2,-16,-33,1,15,17
820.0,14,-1,-15,-17,21,-2,-1,-17,-32,-1,14,14
821.0,13,-1,-15,-16,20,-2,0,-17,-32,-3,12,13
822.0,11,-2,-15,-15,19,-2,1,-17,-31,-4,11,11
823.0,8,-2,-14,-14,19,-2,3,-17,-31,-4,9,10
824.0,4,-3,-13,-11,18,-2,4,-17,-29,-6,8,6
825.0,3,-4,-12,-10,16,-2,5,-17,-28,-7,6,3
826.0,2,-4,-12,-9,14,-2,7,-17,-27,-8,4,2
827.0,1,-5,-10,-8,13,-2,8,-17,-26,-10,2,1
828.0,-2,-5,-9,-7,11,-2,10,-17,-25,-11,2,0
829.0,-4,-6,-8,-6,11,-2,11,-17,-23,-12,1,-1
830.0,-4,-6,-8,-5,10,-2,11,-17,-23,-12,0,-3
831.0,-5,-6,-7,-4,9,-1,12,-16,-22,-13,-1,-5
832.0,-6,-7,-6,-3,8,-1,12,-16,-21,-14,-2,-6
833.0,-7,-7,-5,-2,7,-1,12,-16,-20,-15,-3,-6
834.0,-8,-7,-4,-1,6,-1,12,-15,-19,-15,-4,-7
835.0,-9,-7,-4,0,5,-1,12,-14,-17,-16,-4,-8
836.0,-10,-7,-3,0,3,-1,12,-14,-15,-16,-6,-8
837.0,-10,-7,-2,1,3,-1,12,-13,-15,-16,-6,-9
838.0,-10,-7,-2,1,3,-1,12,-13,-14,-17,-7,-9
839.0,-11,-7,-2,2,2,-1,12,-12,-13,-17,-8,-9
840.0,-11,-7,-1,3,1,0,12,-12,-13,-17,-8,-10
